contest_type,question_no,q_rating,accuracy,avg_solving_time
1.0,1.0,1600.0,0.9531615925058547,1299.054054054054
1.0,2.0,1800.0,0.8079800498753117,2106.425925925926
1.0,3.0,2200.0,0.653250773993808,2438.526066350711
1.0,4.0,2900.0,0.4166666666666667,3210.8
1.0,5.0,3000.0,0.2727272727272727,4711.333333333333
2.0,1.0,1000.0,0.8891156462585034,1432.9969395562357
2.0,2.0,1400.0,0.42086038961038963,1795.7608486017357
2.0,3.0,1600.0,0.5891364902506964,2778.6560283687945
2.0,4.0,1800.0,0.3872549019607843,2815.1772151898736
2.0,5.0,2200.0,0.208,2694.5
4.0,1.0,1600.0,0.6507936507936508,1972.0846484935437
4.0,2.0,1300.0,0.6633254716981132,1937.0871111111112
4.0,3.0,1800.0,0.5833333333333334,1981.9642857142858
4.0,4.0,2000.0,0.07092198581560284,3282.6666666666665
4.0,5.0,2300.0,0.43478260869565216,2659.0
4.0,6.0,2800.0,0.0,0.0
1.0,1.0,1600.0,0.8270509977827051,1127.769436997319
1.0,2.0,2100.0,0.9021739130434783,2592.7670682730923
1.0,3.0,2300.0,0.7979274611398963,2373.181818181818
1.0,4.0,2400.0,0.6557377049180327,2650.15
1.0,5.0,2800.0,0.8125,2915.6153846153848
2.0,1.0,1100.0,0.6993143976493633,1017.1451914098973
2.0,2.0,1400.0,0.6084033613445378,2391.193370165746
2.0,3.0,1600.0,0.7526970954356846,2487.4476295479603
2.0,4.0,2100.0,0.5392156862745098,3346.7090909090907
2.0,5.0,2300.0,0.5294117647058824,2578.0
2.0,1.0,800.0,0.925624636839047,1043.7912743251727
2.0,2.0,1500.0,0.3939151321056846,2012.4339430894308
2.0,3.0,1600.0,0.5817066369213608,2587.0767018216684
2.0,4.0,1900.0,0.4648318042813456,2834.2269736842104
2.0,5.0,2600.0,0.25,2827.0
2.0,1.0,1100.0,0.75,1307.7727493917275
2.0,2.0,1100.0,0.8575364029909485,1428.17117944011
2.0,3.0,1700.0,0.4406490179333903,3484.544573643411
2.0,4.0,2300.0,0.4864864864864865,3659.9444444444443
2.0,5.0,2500.0,0.08333333333333333,3292.0
4.0,1.0,900.0,0.9573624194348042,1724.090108751942
4.0,2.0,1300.0,0.8356254092992796,1774.619905956113
4.0,3.0,2300.0,0.03417721518987342,1380.962962962963
4.0,4.0,1700.0,0.7467191601049868,2582.804920913884
4.0,5.0,2000.0,0.7338709677419355,1899.6208791208792
4.0,6.0,2900.0,0.0,0.0
4.0,1.0,1600.0,0.22236340533672172,1640.1257142857144
4.0,2.0,1600.0,0.5412844036697247,1787.4364406779662
4.0,3.0,1900.0,0.3221476510067114,2135.0208333333335
1.0,1.0,2300.0,0.0,0.0
1.0,2.0,2500.0,0.3434343434343434,2792.029411764706
1.0,3.0,2300.0,0.5967741935483871,3905.3513513513512
1.0,4.0,2500.0,0.43478260869565216,3451.46
1.0,5.0,3100.0,0.0,0.0
2.0,1.0,800.0,0.955049786628734,759.2829907655645
2.0,2.0,1600.0,0.5383495145631068,3210.8268710550046
2.0,3.0,2300.0,0.0,0.0
2.0,4.0,2500.0,0.11764705882352941,4330.666666666667
2.0,5.0,2300.0,0.14285714285714285,3808.3333333333335
2.0,1.0,1200.0,0.8050221565731167,1625.53623853211
2.0,2.0,1600.0,0.4549019607843137,2467.331896551724
2.0,3.0,2200.0,0.45454545454545453,5381.0
2.0,4.0,2400.0,0.21787709497206703,4339.7692307692305
2.0,5.0,2400.0,0.45454545454545453,4425.0
2.0,1.0,1200.0,0.5817174515235457,1676.3328042328042
2.0,2.0,1100.0,0.9073816155988857,1997.9765924788949
2.0,3.0,1800.0,0.2249498997995992,2700.3073496659244
2.0,4.0,2200.0,0.38497652582159625,3445.6463414634145
2.0,5.0,2700.0,0.058823529411764705,4916.0
1.0,1.0,1700.0,0.9618528610354223,1842.3342776203965
1.0,2.0,2100.0,0.7857142857142857,2025.3232323232323
1.0,3.0,2200.0,0.5338078291814946,2222.1
1.0,4.0,2300.0,0.848,2319.622641509434
1.0,5.0,3200.0,0.05555555555555555,3380.0
2.0,1.0,900.0,0.9732861280978435,1004.5271164021163
2.0,2.0,1200.0,0.7875483644037988,1828.597141581063
2.0,3.0,1700.0,0.49200255918106206,3099.6371911573474
2.0,4.0,2100.0,0.5808823529411765,2590.4177215189875
2.0,5.0,2200.0,0.18497109826589594,3257.46875
1.0,1.0,1500.0,0.976303317535545,898.1601941747573
1.0,2.0,2100.0,0.6775147928994083,3403.3711790393013
1.0,3.0,2200.0,0.735632183908046,3644.7083333333335
1.0,4.0,3100.0,0.09090909090909091,6641.0
1.0,5.0,2900.0,0.34146341463414637,3638.6428571428573
1.0,6.0,3000.0,0.3333333333333333,7257.333333333333
2.0,1.0,900.0,0.9388858842617631,1213.6054147465438
2.0,2.0,1300.0,0.6010555728034772,1864.502582644628
2.0,3.0,1500.0,0.6284602076124568,2601.869236063317
2.0,4.0,2100.0,0.2374429223744292,4700.076923076923
2.0,5.0,2200.0,0.33014354066985646,4574.753623188406
2.0,6.0,3100.0,0.0,0.0
1.0,1.0,1800.0,0.6259946949602122,1550.9618644067796
1.0,2.0,1700.0,0.8512396694214877,2025.3592233009708
1.0,3.0,2400.0,0.6814159292035398,2147.12987012987
1.0,4.0,2300.0,0.6935483870967742,2971.0232558139537
1.0,5.0,2900.0,0.64,2809.3125
1.0,6.0,3200.0,0.0,0.0
2.0,1.0,900.0,0.846852911477617,1211.0262321144673
2.0,2.0,1300.0,0.9511762094984465,1880.9552029864676
2.0,3.0,1800.0,0.19804022692109335,2375.71875
2.0,4.0,1700.0,0.6151797603195739,3251.335497835498
2.0,5.0,2400.0,0.4126984126984127,2972.3076923076924
2.0,6.0,2300.0,0.2647058823529412,3447.777777777778
2.0,1.0,1000.0,0.8380952380952381,1128.3880681818182
2.0,2.0,1500.0,0.8216440422322775,1842.7879761358422
2.0,3.0,1700.0,0.5445727482678984,2590.8405428329093
2.0,4.0,1800.0,0.7148692810457516,2398.6822857142856
2.0,5.0,2300.0,0.2658959537572254,2459.7391304347825
1.0,1.0,1700.0,0.8142548596112311,1353.450928381963
1.0,2.0,1900.0,0.744136460554371,2687.816618911175
1.0,3.0,2400.0,0.5401069518716578,2699.5049504950493
1.0,4.0,3300.0,0.14285714285714285,3537.0
1.0,5.0,3000.0,0.5,3290.0
2.0,1.0,1000.0,0.9211101398601399,1043.2047449584816
2.0,2.0,1200.0,0.9261727078891258,1467.538129496403
2.0,3.0,1700.0,0.4137494727962885,2579.69622833843
2.0,4.0,1900.0,0.23214285714285715,3266.868131868132
2.0,5.0,2400.0,0.25,2977.5
2.0,1.0,800.0,0.9926769731489016,704.525
2.0,2.0,1100.0,0.6838458207016024,1134.813172894237
2.0,3.0,1400.0,0.5738866396761133,2174.1428571428573
2.0,4.0,1700.0,0.5548216644649934,3128.9095238095238
2.0,5.0,2800.0,0.0,0.0
2.0,6.0,2400.0,0.15625,3167.2
2.0,1.0,900.0,0.8878624583012574,1045.5335260115608
2.0,2.0,1500.0,0.5184811827956989,2037.644199611147
2.0,3.0,1500.0,0.6622851365015167,2227.067175572519
2.0,4.0,1800.0,0.5167224080267558,2147.355987055016
2.0,5.0,2500.0,0.0784313725490196,2921.75
1.0,1.0,1700.0,0.8491735537190083,2252.699513381995
1.0,2.0,1700.0,0.6504065040650406,1865.1890625
1.0,3.0,2000.0,0.6192528735632183,2683.3619489559164
1.0,4.0,2700.0,0.6216216216216216,2942.695652173913
1.0,5.0,2700.0,0.13541666666666666,3880.3076923076924
1.0,6.0,3200.0,0.0,0.0
2.0,1.0,1000.0,0.8594301221166892,1255.3874329018
2.0,2.0,1300.0,0.8780596350689809,2554.724784591992
2.0,3.0,1700.0,0.5093914350112697,3632.5648967551624
2.0,4.0,1700.0,0.1907790143084261,3047.125
2.0,5.0,2000.0,0.21693121693121692,3381.0731707317073
2.0,6.0,2700.0,0.14285714285714285,3562.0
1.0,1.0,1500.0,0.9421487603305785,1115.9868421052631
1.0,2.0,2100.0,0.5365384615384615,2966.2293906810037
1.0,3.0,2100.0,0.38971583220568334,2652.6944444444443
1.0,4.0,2700.0,0.43283582089552236,3124.7586206896553
1.0,5.0,3300.0,0.5,366.0
2.0,1.0,1000.0,0.8191423244251088,1251.9112291350532
2.0,2.0,1900.0,0.19264214046822742,2555.0243055555557
2.0,3.0,1500.0,0.6050466264399341,2932.839528558477
2.0,4.0,2100.0,0.23809523809523808,3540.6666666666665
2.0,5.0,2100.0,0.08187134502923976,3431.4285714285716
4.0,1.0,2700.0,0.31868131868131866,4957.310344827586
4.0,2.0,2200.0,0.75,3969.1111111111113
4.0,3.0,2700.0,0.225,3812.1481481481483
4.0,4.0,1700.0,1.0,3455.1855123674914
4.0,5.0,2800.0,0.75,3093.6666666666665
4.0,6.0,2100.0,0.6214689265536724,3555.8454545454547
4.0,7.0,2200.0,0.5414634146341464,4405.486486486487
4.0,8.0,1800.0,0.7207357859531772,4129.890951276102
4.0,9.0,2800.0,0.25925925925925924,3623.4285714285716
1.0,1.0,1300.0,0.9440820130475303,636.4452122408687
1.0,2.0,1600.0,0.8598130841121495,2063.8925120772947
1.0,3.0,2300.0,0.24161073825503357,3883.4305555555557
1.0,4.0,3000.0,0.1836734693877551,4362.111111111111
1.0,5.0,3200.0,0.045454545454545456,3827.0
2.0,1.0,1200.0,0.7760589318600368,1760.359753203607
2.0,2.0,1500.0,0.6797297297297298,2203.5715705765406
2.0,3.0,1300.0,0.5989656793606017,1910.5290423861852
2.0,4.0,1600.0,0.4131578947368421,2681.356687898089
2.0,5.0,2300.0,0.02247191011235955,3559.5
1.0,1.0,2100.0,0.6722689075630253,2745.5958333333333
1.0,2.0,2000.0,0.6081330868761553,3014.8480243161093
1.0,3.0,2500.0,0.4050632911392405,3640.171875
1.0,4.0,3100.0,0.36363636363636365,4778.75
1.0,5.0,3200.0,0.0,0.0
2.0,1.0,900.0,0.8674116581093325,1156.5543175487464
2.0,2.0,1300.0,0.6600083229296713,2726.7150063051704
2.0,3.0,2100.0,0.04895104895104895,3583.5
2.0,4.0,2000.0,0.08900523560209424,3667.705882352941
2.0,5.0,2500.0,0.0,0.0
2.0,1.0,1100.0,0.7356801909307876,1503.7733171127331
2.0,2.0,1300.0,0.6928422515635858,1939.4338014042125
2.0,3.0,1600.0,0.6646102075154234,2661.8227848101264
2.0,4.0,2200.0,0.11258278145695365,2684.0
2.0,5.0,2300.0,0.24615384615384617,3398.5625
1.0,1.0,1600.0,0.8653624856156502,1893.1329787234042
1.0,2.0,1900.0,0.7583892617449665,2747.895575221239
1.0,3.0,2600.0,0.2782608695652174,3293.71875
1.0,4.0,2800.0,0.29545454545454547,3767.6153846153848
1.0,5.0,3000.0,0.14285714285714285,4602.0
2.0,1.0,1500.0,0.4314477468839885,2018.7033333333334
2.0,2.0,1200.0,0.7827684769293589,2564.793948878456
2.0,3.0,1600.0,0.603448275862069,3076.347619047619
2.0,4.0,1900.0,0.3241758241758242,3180.9661016949153
2.0,5.0,2600.0,0.0,0.0
2.0,1.0,900.0,0.9322328410078193,1368.8984156570364
2.0,2.0,1300.0,0.7963610916724982,2167.394551845343
2.0,3.0,1700.0,0.33193570929419985,2773.5684210526315
2.0,4.0,1700.0,0.4013071895424837,3325.7068403908793
