contest_type,question_no,q_rating,accuracy,avg_solving_time
2.0,1.0,1200.0,0.6035036496350364,1750.298984034833
2.0,2.0,1600.0,0.5529207634470792,2794.305439330544
2.0,3.0,1500.0,0.6379310344827587,2393.5449233016802
2.0,4.0,2700.0,0.42857142857142855,3903.0
2.0,5.0,2300.0,0.5578947368421052,2700.301886792453
4.0,1.0,1800.0,0.4946524064171123,2253.4108108108107
4.0,2.0,1800.0,0.7903225806451613,1579.9319727891157
4.0,3.0,2600.0,0.64,1994.1875
4.0,4.0,2100.0,0.6896551724137931,2470.5625
4.0,5.0,2200.0,0.6176470588235294,1587.0714285714287
4.0,6.0,2800.0,0.5517241379310345,2243.8125
4.0,7.0,800.0,0.9477848101265823,2215.651085141903
4.0,8.0,2200.0,0.3644859813084112,2415.5384615384614
4.0,9.0,2300.0,0.8571428571428571,2032.642857142857
4.0,10.0,1400.0,0.9823008849557522,1861.1651651651653
4.0,11.0,2100.0,0.776595744680851,2979.6027397260273
4.0,12.0,2400.0,0.8125,2240.3846153846152
4.0,13.0,1200.0,0.9683794466403162,1473.2836734693878
4.0,14.0,2400.0,0.625,2317.2285714285713
4.0,15.0,2900.0,0.375,3374.0
2.0,1.0,800.0,0.9098919840818647,1151.7232114964074
2.0,2.0,1200.0,0.582109479305741,1828.9913990825687
2.0,3.0,1900.0,0.40993071593533487,2751.0
2.0,4.0,2100.0,0.5276967930029155,3732.022099447514
2.0,5.0,2600.0,0.26666666666666666,2776.25
1.0,1.0,1500.0,0.9774011299435028,888.306358381503
1.0,2.0,2200.0,0.5728643216080402,3036.1403508771928
1.0,3.0,2600.0,0.6986301369863014,3446.6470588235293
1.0,4.0,2900.0,0.4666666666666667,3566.285714285714
1.0,5.0,3100.0,0.25,6772.0
2.0,1.0,900.0,0.8183925811437404,1224.471671388102
2.0,2.0,1300.0,0.5778652668416447,1520.1824375473127
2.0,3.0,1500.0,0.6310541310541311,2613.1230248306997
2.0,4.0,2200.0,0.2755102040816326,3778.1111111111113
2.0,5.0,2600.0,0.1,5001.0
4.0,1.0,900.0,0.8973862536302033,1724.8640776699028
4.0,2.0,1300.0,0.6977142857142857,1631.5331695331695
4.0,3.0,1400.0,0.7593800978792822,1849.6358754027926
4.0,4.0,1900.0,0.36406067677946324,2105.0416666666665
4.0,5.0,2300.0,0.18351063829787234,3066.376811594203
4.0,6.0,2400.0,0.5,3072.2083333333335
4.0,7.0,2300.0,0.3115942028985507,2847.2093023255816
1.0,1.0,800.0,0.9639567480977173,866.1836310760283
1.0,2.0,1200.0,0.9721492380451918,1590.1351351351352
1.0,3.0,1800.0,0.35306122448979593,2871.42774566474
1.0,4.0,2400.0,0.47368421052631576,2953.939393939394
1.0,5.0,2800.0,0.4,2247.25
1.0,6.0,2800.0,0.36363636363636365,2547.3055555555557
1.0,7.0,3400.0,0.0,0.0
1.0,1.0,1100.0,0.7878245299910475,1340.8003787878788
1.0,2.0,1400.0,0.79199697999245,1587.6415633937083
1.0,3.0,1800.0,0.5646376811594203,2333.421971252567
1.0,4.0,2100.0,0.49242424242424243,2268.4897435897437
1.0,5.0,2500.0,0.3488372093023256,2755.6222222222223
1.0,6.0,3500.0,0.5714285714285714,3895.25
1.0,7.0,3500.0,0.3333333333333333,2186.0
4.0,1.0,1700.0,0.9090909090909091,2036.6
4.0,2.0,2000.0,0.8387096774193549,3228.948717948718
4.0,3.0,2200.0,0.725,2963.5172413793102
4.0,4.0,2700.0,0.625,3512.9333333333334
4.0,5.0,3000.0,0.5714285714285714,2367.0
4.0,6.0,3400.0,0.0,0.0
1.0,1.0,1700.0,0.9116022099447514,1843.9
