contest_id,q_rating,contest_type,question_no,accuracy,avg_solving_time,sub_ratio,tried_but_cannot_solved,total_participant,total_correct_sub_for_each_q,total_sub_for_each_q,total_time_to_sove_q
1197,1400,2,3,0.7851736420302761,1485.0416784802949,0.5510076550538978,965,6401,3527,4492,5237742
1197,1900,2,4,0.4161849710982659,2658.6581196581196,0.14622715200749883,1313,6401,936,2249,2488504
1197,2300,2,5,0.5446153846153846,2994.9322033898306,0.027651929386033433,148,6401,177,325,530103
1197,2700,2,6,0.42857142857142855,2809.222222222222,0.0014060303077644118,12,6401,9,21,25283
1178,800,0,1,0.899666172106825,1212.3285920428777,0.8687320916905444,541,5584,4851,5392,5881006
1178,1300,0,2,0.8315068493150685,1369.2858319604613,0.6522206303724928,738,5584,3642,4380,4986939
1178,1300,0,3,0.8844092286180377,1481.3636363636363,0.6796203438395415,496,5584,3795,4291,5621775
1178,1500,0,4,0.8565022421524664,2110.2181500872603,0.41045845272206305,384,5584,2292,2676,4836620
1178,1900,0,5,0.6586538461538461,2150.7381386861316,0.19627507163323782,568,5584,1096,1664,2357209
1178,2200,0,6,0.8765432098765432,2571.4154929577467,0.07628939828080229,60,5584,426,486,1095423
1178,2600,0,7,0.5602409638554217,2575.0752688172042,0.016654727793696276,73,5584,93,166,239482
1178,3000,0,8,0.3673469387755102,4344.777777777777,0.0032234957020057307,31,5584,18,49,78206
1178,3500,0,9,0.0,0.0,0.0,6,5584,0,6,0
1195,1000,2,1,0.8326743350107836,1275.862723936974,0.7670529801324504,931,6040,4633,5564,5911072
1195,1000,2,2,0.8959464350343829,1478.9987881236113,0.8197019867549669,575,6040,4951,5526,7322523
1195,1400,2,3,0.8765083440308087,1201.838898652607,0.5652317880794702,481,6040,3414,3895,4103078
1195,1500,2,4,0.9027552674230146,1708.1109515260323,0.4610927152317881,300,6040,2785,3085,4757089
1195,1800,2,5,0.8225806451612904,1880.0187908496732,0.20264900662251656,264,6040,1224,1488,2301143
1195,2100,2,6,0.5348399246704332,2176.6584507042253,0.04701986754966887,247,6040,284,531,618171
1195,2500,2,7,0.5862068965517241,2366.6470588235293,0.002814569536423841,12,6040,17,29,40233
1194,800,2,1,0.9781629116117851,851.1194188518781,0.9430242272347535,126,5985,5644,5770,4803718
1194,1300,2,2,0.7948113207547169,1519.7340167251145,0.6193817878028405,957,5985,3707,4664,5633654
1194,1300,2,3,0.8866387337057728,1649.119191388816,0.6364243943191311,487,5985,3809,4296,6281495
1194,1700,2,4,0.522040072859745,2345.728541521284,0.23943191311612363,1312,5985,1433,2745,3361429
1194,2200,2,5,0.5701754385964912,2521.9897435897437,0.03258145363408521,147,5985,195,342,491788
1194,2400,2,6,0.6770833333333334,2733.0307692307692,0.01086048454469507,31,5985,65,96,177647
1194,2700,2,7,0.8333333333333334,4305.4,0.000835421888053467,1,5985,5,6,21527
1190,1400,1,1,0.9609261939218524,832.527108433735,0.9526542324246772,27,697,664,691,552798
1190,1800,1,2,0.7994143484626647,1452.85347985348,0.7833572453371592,137,697,546,683,793258
1190,2300,1,3,0.7640750670241286,2167.540350877193,0.40889526542324245,88,697,285,373,617749
1190,2000,1,4,0.7733333333333333,2610.3987068965516,0.6657101865136298,136,697,464,600,1211225
1190,3100,1,5,0.24242424242424243,2911.375,0.011477761836441894,25,697,8,33,23291
1190,3400,1,6,0.07142857142857142,3260.0,0.0014347202295552368,13,697,1,14,3260
1191,800,2,1,0.9862036156041865,838.6184273999036,0.973696571160169,87,6387,6219,6306,5215368
1191,1200,2,2,0.6002944423997055,1985.0337216431637,0.5107249099733835,2172,6387,3262,5434,6475180
1191,1400,2,3,0.6752972258916776,2418.217918622848,0.4001878816345702,1229,6387,2556,3785,6180965
1191,1800,2,4,0.3417441345728198,2437.7668393782383,0.12087051824017536,1487,6387,772,2259,1881956
1191,2300,2,5,0.4144144144144144,2959.891304347826,0.007202129325191796,65,6387,46,111,136155
1191,2000,2,6,0.2315112540192926,3030.5555555555557,0.011272898074213245,239,6387,72,311,218200
1184,1200,4,1,0.823015873015873,2938.70781099325,0.7653136531365313,223,1355,1037,1260,3047440
1184,2100,4,2,0.5480225988700564,2161.4896907216494,0.14317343173431735,160,1355,194,354,419329
1184,3100,4,3,0.2608695652173913,4627.333333333333,0.004428044280442804,17,1355,6,23,27764
1184,1400,4,4,0.8027750247770069,1799.216049382716,0.5977859778597786,199,1355,810,1009,1457365
1184,2200,4,5,0.8045112781954887,2415.336448598131,0.07896678966789668,26,1355,107,133,258441
1184,2700,4,6,0.6739130434782609,3165.516129032258,0.022878228782287822,15,1355,31,46,98131
1184,1600,4,7,0.7327459618208517,2188.927855711423,0.3682656826568266,182,1355,499,681,1092275
1184,2200,4,8,0.8636363636363636,1929.8157894736842,0.08413284132841328,18,1355,114,132,219999
1184,3200,4,9,0.21428571428571427,3699.0,0.002214022140221402,11,1355,3,14,11097
1184,1600,4,10,0.9198113207547169,1920.3418803418804,0.4317343173431734,51,1355,585,636,1123400
1184,3100,4,11,1.0,3557.0,0.002214022140221402,0,1355,3,3,10671
1184,1900,4,12,0.7072538860103627,2068.78021978022,0.2014760147601476,113,1355,273,386,564777
1184,2100,4,13,0.8431372549019608,2468.8662790697676,0.12693726937269373,32,1355,172,204,424645
1184,2400,4,14,0.7070707070707071,2043.4714285714285,0.05166051660516605,29,1355,70,99,143043
1188,1600,1,1,0.9274509803921569,817.3276955602537,0.9131274131274131,37,518,473,510,386596
1188,2500,1,2,0.6851851851851852,2950.774774774775,0.21428571428571427,51,518,111,162,327536
1188,2300,1,3,0.9195402298850575,2386.90625,0.3088803088803089,14,518,160,174,381905
1188,2500,1,4,0.75,2885.0114942528735,0.16795366795366795,29,518,87,116,250996
1188,3100,1,5,0.22916666666666666,2668.4545454545455,0.021235521235521235,37,518,11,48,29353
1188,3300,1,6,1.0,3735.1666666666665,0.011583011583011582,0,518,6,6,22411
1189,800,2,1,0.9397352301916617,1043.4371320437342,0.9072872949256009,305,5242,4756,5061,4962587
1189,1100,2,2,0.8507922535211268,1506.7131401965855,0.7375047691720718,678,5242,3866,4544,5824953
1189,1400,2,3,0.8354310887350535,1785.2764595103579,0.5064860740175505,523,5242,2655,3178,4739909
1189,1600,2,4,0.7096029547553093,1642.103448275862,0.29320869896985885,629,5242,1537,2166,2523913
1189,2500,2,5,0.3125,2609.2,0.002861503243037009,33,5242,15,48,39138
1189,2300,2,6,0.33707865168539325,2232.2555555555555,0.01716901945822205,177,5242,90,267,200903
1189,2500,2,7,0.15,3526.0,0.0005723006486074017,17,5242,3,20,10578
1187,900,2,1,0.8935185185185185,1072.921658031088,0.8696827685652487,575,5548,4825,5400,5176847
1187,1300,2,2,0.7687599183858536,1509.850191683869,0.611211247296323,1020,5548,3391,4411,5119902
1187,1800,2,3,0.37752380952380954,2163.9212916246215,0.17862292718096612,1634,5548,991,2625,2144446
1187,2400,2,4,0.09635627530364373,2502.8655462184875,0.021449170872386444,1116,5548,119,1235,297841
1187,2100,2,5,0.7092436974789916,2819.1018957345973,0.07606344628695025,173,5548,422,595,1189661
1187,2500,2,6,0.8205128205128205,2973.71875,0.005767844268204758,7,5548,32,39,95159
1187,2500,2,7,0.6538461538461539,2554.705882352941,0.0030641672674837778,9,5548,17,26,43430
1186,800,2,1,0.9981834695731153,522.0380345768881,0.9863579249685873,10,5571,5495,5505,2868599
1186,1800,2,2,0.4284497444633731,2557.5009940357854,0.18057799317896248,1342,5571,1006,2348,2572846
1186,1500,2,3,0.5789319248826291,3733.935124176381,0.3541554478549632,1435,5571,1973,3408,7367054
1186,2500,2,4,0.6078431372549019,4328.806451612903,0.005564530604918327,20,5571,31,51,134193
1186,2400,2,5,0.18214285714285713,3115.3529411764707,0.009154550350026925,229,5571,51,280,158883
1183,800,3,1,0.9167574295939007,1140.9545145960624,0.8943533697632058,535,6588,5892,6427,6722504
1183,900,3,2,0.9169838680442269,1406.6428147855308,0.7679113539769278,458,6588,5059,5517,7116206
1183,1400,3,3,0.6355437665782493,1953.737061769616,0.3636915604128719,1374,6588,2396,3770,4681154
1183,1400,3,4,0.7775498241500586,2467.3908782510366,0.4027018822100789,759,6588,2653,3412,6545988
1183,2000,3,5,0.48455598455598453,2389.5219123505976,0.03809957498482089,267,6588,251,518,599770
1183,2100,3,6,0.23846153846153847,2289.967741935484,0.004705525197328476,99,6588,31,130,70989
1183,2000,3,7,0.3039647577092511,2678.1666666666665,0.020947176684881604,316,6588,138,454,369587
1183,1900,3,8,0.5512820512820513,976.1511627906976,0.013054037644201578,70,6588,86,156,83949
1179,1500,1,1,0.9921259842519685,985.2361111111111,0.9882352941176471,4,510,504,508,496559
1179,1800,1,2,0.9571734475374732,1646.2326621923937,0.8764705882352941,20,510,447,467,735866
1179,2200,1,3,0.9051383399209486,2592.5502183406115,0.44901960784313727,24,510,229,253,593694
1179,2700,1,4,0.5137614678899083,2971.125,0.10980392156862745,53,510,56,109,166383
1179,3200,1,5,0.25,3021.0,0.0058823529411764705,9,510,3,12,9063
1180,800,2,1,0.9703525641025641,961.5474814203138,0.9567450128382382,148,5063,4844,4992,4657736
1180,1500,2,2,0.38280637575124116,2189.4204778156995,0.28935413786292713,2362,5063,1465,3827,3207501
1180,1500,2,3,0.6830929487179487,3118.959530791789,0.3367568635196524,791,5063,1705,2496,5317826
1180,1800,2,4,0.7091561938958707,2406.1746835443037,0.07801698597669365,162,5063,395,557,950439
1180,2200,2,5,0.3333333333333333,3212.6,0.0019751135690302193,20,5063,10,30,32126
1185,800,2,1,0.9283409746985906,1037.2948600695079,0.8928629756655234,422,6123,5467,5889,5670891
1185,1200,2,2,0.8108687183482665,1635.7890944030746,0.6798954760738201,971,6123,4163,5134,6809790
1185,1200,2,3,0.9615745079662605,1738.420321637427,0.6702596766291034,164,6123,4104,4268,7134477
1185,1700,2,4,0.5126538987688098,1472.6330887258173,0.2448146333496652,1425,6123,1499,2924,2207477
1185,1700,2,5,0.5105777054515866,2373.0494023904384,0.2049648864935489,1203,6123,1255,2458,2978177
1185,2000,2,6,0.7464028776978417,2402.4168674698794,0.06777723338232892,141,6123,415,556,997003
1185,2100,2,7,0.8701298701298701,2074.60447761194,0.021884697043932713,20,6123,134,154,277997
1185,2100,2,8,0.7304147465437788,1730.2870662460568,0.051772007186019924,117,6123,317,434,548501
1185,2600,2,9,0.2413793103448276,1660.4285714285713,0.0011432304425935,22,6123,7,29,11623
1181,1000,2,1,0.8010004349717268,1215.4724409448818,0.7888198757763976,915,4669,3683,4598,4476585
1181,1500,2,2,0.5081391637408235,2737.561557788945,0.3409723709573785,1541,4669,1592,3133,4358198
1181,1900,2,3,0.6203796203796204,3007.648953301127,0.1330049261083744,380,4669,621,1001,1867750
1181,2200,2,4,0.5297297297297298,2966.7551020408164,0.041979010494752625,174,4669,196,370,581484
1181,2500,2,5,0.4423076923076923,2019.2173913043478,0.0049261083743842365,29,4669,23,52,46442
1181,3000,2,6,0.0,0.0,0.0,18,4669,0,18,0
1182,1000,2,1,0.8812592047128129,1030.732400250679,0.8636117625834385,645,5543,4787,5432,4934116
1182,1300,2,2,0.5210213515298261,1721.3058724123364,0.4270250766732816,2176,5543,2367,4543,4074331
1182,1700,2,3,0.7743796884016156,3395.096125186289,0.24210716218654157,391,5543,1342,1733,4556219
1182,2400,2,4,0.07272727272727272,3822.1875,0.005773047086415298,408,5543,32,440,122310
1182,2300,2,5,0.5277777777777778,3384.3976608187136,0.03084972036803175,153,5543,171,324,578732
1182,2700,2,6,0.0,0.0,0.0,25,5543,0,25,0
1176,800,3,1,0.9612527604898615,1114.1837928153718,0.9076777251184834,193,5275,4788,4981,5334712
1176,1100,3,2,0.8702677746999077,1205.4411140583554,0.7146919431279621,562,5275,3770,4332,4544513
1176,1300,3,3,0.695338512763596,2043.563447725459,0.47507109004739334,1098,5275,2506,3604,5121170
1176,1800,3,4,0.47896440129449835,2798.25,0.056113744075829385,322,5275,296,618,828282
1176,1700,3,5,0.3756063756063756,2195.4354243542434,0.10274881516587678,901,5275,542,1443,1189926
1176,2100,3,6,0.2916666666666667,2868.4761904761904,0.003981042654028436,51,5275,21,72,60238
1172,1800,1,1,0.875,1943.7532467532467,0.8354430379746836,66,553,462,528,898014
1172,1900,1,2,0.9201596806387226,1809.587852494577,0.833634719710669,40,553,461,501,834220
1172,2300,1,3,0.8765432098765432,2495.1220657276995,0.38517179023508136,30,553,213,243,531461
1172,2600,1,4,0.8235294117647058,1568.8857142857144,0.12658227848101267,15,553,70,85,109822
1172,2900,1,5,0.7096774193548387,2098.5454545454545,0.039783001808318265,9,553,22,31,46168
1172,3300,1,6,0.0,0.0,0.0,0,553,0,0,0
1172,3300,1,7,0.0,0.0,0.0,2,553,0,2,0
1173,800,2,1,0.9559164733178654,783.646642394822,0.948762233736327,228,5211,4944,5172,3874349
1173,1100,2,2,0.9283574638042935,1715.3151384780856,0.7136825945116101,287,5211,3719,4006,6379257
1173,1800,2,3,0.4384180790960452,3404.8865979381444,0.1489157551333717,994,5211,776,1770,2642192
1173,1900,2,4,0.6680761099365751,2619.5474683544303,0.060640951832661674,157,5211,316,473,827777
1173,2300,2,5,0.55,3004.818181818182,0.00422183841872961,18,5211,22,40,66106
1173,2600,2,6,0.8,1287.0,0.0007676069852235655,1,5211,4,5,5148
1173,2900,2,7,0.0,0.0,0.0,0,5211,0,0,0
1175,900,2,1,0.8682877406281662,1122.6246596654998,0.8390992167101827,780,6128,5142,5922,5772536
1175,1600,2,2,0.44943036503138806,2103.4676668391103,0.3154373368146214,2368,6128,1933,4301,4066003
1175,1600,2,3,0.6892319873317498,2218.8541068351524,0.28410574412532635,785,6128,1741,2526,3863025
1175,1900,2,4,0.5646687697160884,1620.11312849162,0.11684073107049608,552,6128,716,1268,1160001
1175,2200,2,5,0.5442708333333334,2161.6746411483255,0.03410574412532637,175,6128,209,384,451790
1175,2500,2,6,0.6086956521739131,2076.714285714286,0.00685378590078329,27,6128,42,69,87222
1175,3000,2,7,0.09302325581395349,2256.0,0.0006527415143603133,39,6128,4,43,9024
1174,1000,2,1,0.8581704168203614,832.6928863099076,0.8374730021598272,769,5556,4653,5422,3874520
1174,1200,2,2,0.7450309895276769,1255.7877223178427,0.6274298056155507,1193,5556,3486,4679,4377676
1174,1300,2,3,0.8906289467037131,1607.779353374929,0.634629229661627,433,5556,3526,3959,5669030
1174,1900,2,4,0.6903846153846154,2501.9874651810583,0.12922966162706984,322,5556,718,1040,1796427
1174,2500,2,5,0.2540983606557377,3316.6451612903224,0.005579553635709143,91,5556,31,122,102816
1174,2400,2,6,0.1416184971098266,2980.0408163265306,0.008819294456443484,297,5556,49,346,146022
1148,800,0,1,0.9759378552482001,808.0432925645506,0.9684151156232375,127,5319,5151,5278,4162231
1148,1600,0,2,0.48861872736678735,2047.2901005823187,0.3551419439744313,1977,5319,1889,3866,3867331
1148,1700,0,3,0.7407083515522519,2865.310507674144,0.318480917465689,593,5319,1694,2287,4853836
1148,1800,0,4,0.9011887072808321,1765.0338004946414,0.2280503854107915,133,5319,1213,1346,2140986
1148,2300,0,5,0.4359673024523161,2218.609375,0.06016168452716676,414,5319,320,734,709955
1148,2700,0,6,0.1557632398753894,2119.08,0.009400263207369806,271,5319,50,321,105954
1148,3300,0,7,0.3,4383.833333333333,0.0022560631697687537,28,5319,12,40,52606
1148,3500,0,8,0.0,0.0,0.0,1,5319,0,1,0
1177,1000,4,1,0.8321678321678322,834.4873949579832,0.7933333333333333,24,150,119,143,99304
1177,1800,4,2,0.47619047619047616,1018.325,0.26666666666666666,44,150,40,84,40733
1170,-1,4,1,0.959254947613504,2254.2196601941746,0.7545787545787546,35,1092,824,859,1857477
1170,-1,4,2,0.8032069970845481,1520.5535390199636,0.5045787545787546,135,1092,551,686,837825
1170,-1,4,3,0.8277153558052435,1528.2963800904977,0.40476190476190477,92,1092,442,534,675507
1170,-1,4,4,0.5861111111111111,2056.208530805687,0.19322344322344323,149,1092,211,360,433860
1170,-1,4,5,0.7485714285714286,2127.259541984733,0.11996336996336997,44,1092,131,175,278671
1170,-1,4,6,0.3978494623655914,2352.2702702702704,0.03388278388278388,56,1092,37,93,87034
1170,-1,4,7,0.6875,2143.409090909091,0.020146520146520148,10,1092,22,32,47155
1170,-1,4,8,0.625,1674.8,0.009157509157509158,6,1092,10,16,16748
1170,-1,4,9,0.7142857142857143,2811.8,0.004578754578754579,2,1092,5,7,14059
1168,1700,1,1,0.9636363636363636,1185.1627358490566,0.9359823399558499,16,453,424,440,502509
1168,1900,1,2,0.9442970822281167,1902.3904494382023,0.7858719646799117,21,453,356,377,677251
1168,2200,1,3,0.6749226006191951,2345.954128440367,0.48123620309050774,105,453,218,323,511418
1168,3000,1,4,0.325,3497.153846153846,0.02869757174392936,27,453,13,40,45463
1168,3100,1,5,0.0967741935483871,1136.6666666666667,0.006622516556291391,28,453,3,31,3410
1169,900,2,1,0.7764680200829513,1302.010120888389,0.7605302544366047,1024,4677,3557,4581,4631250
1169,1500,2,2,0.5825703628348593,2487.7869615832365,0.3673294847124225,1231,4677,1718,2949,4274018
1169,1700,2,3,0.5399811853245532,2508.7160278745646,0.12272824460124011,489,4677,574,1063,1440003
1169,1900,2,4,0.6875,2433.8863636363635,0.03763096001710498,80,4677,176,256,428364
1169,2200,2,5,0.1826086956521739,2490.809523809524,0.004490057729313663,94,4677,21,115,52307
1171,800,4,1,0.9814126394052045,274859.81186868687,0.6984126984126984,15,1134,792,807,217688971
1171,800,4,2,0.9730134932533733,30847.901386748843,0.572310405643739,18,1134,649,667,20020288
1171,900,4,3,0.9736346516007532,15314.562862669245,0.4559082892416226,14,1134,517,531,7917629
1171,800,4,4,0.9870410367170627,18296.61269146608,0.40299823633156967,6,1134,457,463,8361552
1171,900,4,5,0.9253012048192771,12389.325520833334,0.3386243386243386,31,1134,384,415,4757501
1171,1500,4,6,0.7294520547945206,31173.99530516432,0.18783068783068782,79,1134,213,292,6640061
1166,900,2,1,0.928428093645485,1091.9101825168107,0.9003243243243243,321,4625,4164,4485,4546714
1166,1100,2,2,0.8851711026615969,1635.5922107674685,0.7550270270270271,453,4625,3492,3945,5711488
1166,1500,2,3,0.5940698905753619,2414.306001188354,0.3638918918918919,1150,4625,1683,2833,4063277
1166,2200,2,4,0.36973180076628354,3292.373056994819,0.04172972972972973,329,4625,193,522,635428
1166,2100,2,5,0.584055459272097,2397.7833827893173,0.07286486486486486,240,4625,337,577,808053
1166,2400,2,6,0.5714285714285714,2885.125,0.0017297297297297297,6,4625,8,14,23081
1167,800,2,1,0.9585892609470973,884.4214551467549,0.9359644031727606,209,5169,4838,5047,4278831
1167,1400,2,2,0.7493403693931399,2044.3111795774648,0.4395434319984523,760,5169,2272,3032,4644675
1167,1400,2,3,0.816628327308577,1652.8285714285714,0.4807506287483072,558,5169,2485,3043,4107279
1167,1500,2,4,0.8997701149425288,1368.9443025038324,0.3786032114528922,218,5169,1957,2175,2679024
1167,2100,2,5,0.4875886524822695,2740.101818181818,0.053201779841361964,289,5169,275,564,753528
1167,2300,2,6,0.8194444444444444,2245.737288135593,0.022828400077384407,26,5169,118,144,264997
1167,3100,2,7,0.23076923076923078,2758.3333333333335,0.0005803830528148578,10,5169,3,13,8275
1165,1100,3,1,0.7055569524767412,1403.6176051318603,0.6192893401015228,1171,4531,2806,3977,3938551
1165,1000,3,2,0.8334949103247697,1356.036347775516,0.7589935996468771,687,4531,3439,4126,4663409
1165,1300,3,3,0.7424892703862661,1799.1396917148363,0.45817700286912383,720,4531,2076,2796,3735014
1165,1600,3,4,0.33218125960061445,2448.122543352601,0.1909070845288016,1739,4531,865,2604,2117626
1165,1600,3,5,0.5716911764705882,2256.1672025723474,0.06863826969763849,233,4531,311,544,701668
1165,2000,3,6,0.2962962962962963,1207.6875,0.0035312293092032666,38,4531,16,54,19323
1165,2000,3,7,0.3684210526315789,1667.0,0.003089825645552858,24,4531,14,38,23338
1158,1500,1,1,0.9834123222748815,1246.6096385542169,0.9764705882352941,7,425,415,422,517343
1158,2200,1,2,0.7083333333333334,2210.544117647059,0.48,84,425,204,288,450951
1158,2100,1,3,0.8242811501597445,2849.4806201550387,0.6070588235294118,55,425,258,313,735166
1158,2600,1,4,0.7938144329896907,1687.4155844155844,0.1811764705882353,20,425,77,97,129931
1158,3400,1,5,0.25,4077.5,0.004705882352941176,6,425,2,8,8155
1158,3500,1,6,0.16666666666666666,3822.0,0.002352941176470588,5,425,1,6,3822
1159,800,2,1,0.9361638060825053,1243.373753618527,0.918463810930576,212,3385,3109,3321,3865649
1159,1300,2,2,0.7334372564302416,1971.3926673751328,0.5559822747415066,684,3385,1882,2566,3710161
