contest_id,q_rating,contest_type,question_no,accuracy,avg_solving_time,sub_ratio,tried_but_cannot_solved,total_participant,total_correct_sub_for_each_q,total_sub_for_each_q,total_time_to_sove_q
1470,2500,1,3,0.521613832853026,2509.2154696132598,0.1802788844621514,166,1004,181,347,454168
1470,2200,1,4,0.7675507020280812,2400.5447154471544,0.4900398406374502,149,1004,492,641,1181068
1470,3200,1,5,0.5238095238095238,2723.7272727272725,0.010956175298804782,10,1004,11,21,29961
1470,3500,1,6,0.0,0.0,0.0,6,1004,0,6,0
1471,900,2,1,0.6980856586632057,1094.616081803393,0.6520190923554815,3722,13199,8606,12328,9420266
1471,1100,2,2,0.6561464850938535,2191.914738465853,0.5402682021365255,3737,13199,7131,10868,15630544
1471,1300,2,3,0.8963275918102047,2007.9439811457578,0.417910447761194,638,13199,5516,6154,11075819
1471,1900,2,4,0.3797814207650273,3245.5521582733813,0.04212440336389121,908,13199,556,1464,1804527
1471,2500,2,5,0.2537313432835821,3500.4117647058824,0.0012879763618455944,50,13199,17,67,59507
1471,2200,2,6,0.3508771929824561,2915.8375,0.006061065232214562,148,13199,80,228,233267
1472,800,3,1,0.8310110281978472,1292.8424189446916,0.7758801405758678,2559,16219,12584,15143,16269129
1472,800,3,2,0.8421956581478428,1414.7821192593196,0.7558419138047968,2297,16219,12259,14556,17343814
1472,1100,3,3,0.7273256377922204,1318.9823953054147,0.4622973056292003,2811,16219,7498,10309,9889730
1472,1200,3,4,0.7737774627923458,1637.4599743542774,0.3365805536716197,1596,16219,5459,7055,8938894
1472,1700,3,5,0.29365079365079366,2884.9094594594594,0.04562550095566928,1780,16219,740,2520,2134833
1472,2100,3,6,0.2774566473988439,2652.84375,0.005918983907762501,250,16219,96,346,254673
1472,2100,3,7,0.596244131455399,2428.1338582677167,0.007830322461310808,86,16219,127,213,308373
1466,800,4,1,0.9912126537785588,1175.6177600472813,0.9377857835665789,120,14434,13536,13656,15913162
1466,800,4,2,0.8905234859233814,1285.359245283019,0.8261743106553969,1466,14434,11925,13391,15327909
1466,1300,4,3,0.7930079612322603,2262.021242543285,0.4761673825689345,1794,14434,6873,8667,15546872
1466,1500,4,4,0.8470225872689938,2506.129292929293,0.3429402798946931,894,14434,4950,5844,12405340
1466,1800,4,5,0.8232614637109019,2543.55330136481,0.1878204239988915,582,14434,2711,3293,6895573
1466,2100,4,6,0.6871641791044776,2709.7619461337968,0.0797422751835943,524,14434,1151,1675,3118936
1466,2600,4,7,0.5162162162162162,4263.062827225131,0.01323264514341139,179,14434,191,370,814245
1466,3300,4,8,0.6666666666666666,4713.75,0.0011084938340030484,8,14434,16,24,75420
1466,3400,4,9,0.16666666666666666,4696.25,0.0002771234585007621,20,14434,4,24,18785
1469,1000,2,1,0.7217741935483871,1700.031585732703,0.6888691533451746,3588,13512,9308,12896,15823894
1469,1000,2,2,0.8830524247751008,1669.7878220140515,0.6320307874481942,1131,13512,8540,9671,14259988
1469,1600,2,3,0.5929959427717275,2030.6492617933022,0.20552101835405565,1906,13512,2777,4683,5639113
1469,1700,2,4,0.7389914772727273,2568.3219605958675,0.1540112492599171,735,13512,2081,2816,5344678
1469,2400,2,5,0.40585774058577406,2488.824742268041,0.014357608052101836,284,13512,194,478,482832
1469,2600,2,6,0.6608695652173913,2602.315789473684,0.005624629958555358,39,13512,76,115,197776
1468,2200,4,1,0.44473007712082263,2922.1676300578033,0.09371614301191766,216,1846,173,389,505535
1468,2900,4,2,0.5217391304347826,2769.5833333333335,0.0065005417118093175,11,1846,12,23,33235
1468,1400,4,3,0.7772848269742679,1800.0091324200914,0.4745395449620802,251,1846,876,1127,1576808
1468,1700,4,4,0.8249619482496194,2776.749077490775,0.29360780065005415,115,1846,542,657,1504998
1468,800,4,5,0.9916467780429594,3128.2557160048136,0.9003250270855905,14,1846,1662,1676,5199161
1468,1700,4,6,0.8432055749128919,2046.6301652892562,0.26218851570964247,90,1846,484,574,990569
1468,2500,4,7,0.7685185185185185,2731.0602409638554,0.04496208017334778,25,1846,83,108,226678
1468,2200,4,8,0.7818930041152263,3081.2368421052633,0.10292524377031419,53,1846,190,243,585435
1468,2500,4,9,0.5769230769230769,2758.3,0.032502708559046585,44,1846,60,104,165498
1468,1800,4,10,0.7978723404255319,2317.096,0.20314192849404117,95,1846,375,470,868911
1468,1600,4,11,0.8245192307692307,2102.485422740525,0.37161430119176597,146,1846,686,832,1442305
1468,2700,4,12,0.4745762711864407,3984.8928571428573,0.015167930660888408,31,1846,28,59,111577
1468,2300,4,13,0.4782608695652174,2870.090909090909,0.029794149512459372,60,1846,55,115,157855
1468,900,4,14,0.9476510067114094,1683.5856940509916,0.7648970747562297,78,1846,1412,1490,2377223
1411,800,4,1,0.9582677165354331,1068.746918652424,0.9226686884003032,53,1319,1217,1270,1300665
1411,1000,4,2,0.598989898989899,1571.441821247892,0.4495830174374526,397,1319,593,990,931865
1411,1700,4,3,0.23846153846153847,3953.021505376344,0.07050796057619409,297,1319,93,390,367631
1411,2100,4,4,0.04964539007092199,2033.4285714285713,0.00530705079605762,134,1319,7,141,14234
1411,2300,4,5,0.16129032258064516,2260.2,0.0037907505686125853,26,1319,5,31,11301
1411,3000,4,6,0.1,2057.0,0.000758150113722517,9,1319,1,10,2057
1411,2700,4,7,0.0,0.0,0.0,1,1319,0,1,0
1464,1700,1,1,0.9413233458177278,1652.997347480106,0.9320148331273177,47,809,754,801,1246360
1464,2100,1,2,0.7769347496206374,2360.900390625,0.6328800988875154,147,809,512,659,1208781
1464,2300,1,3,0.5889830508474576,2276.248201438849,0.34363411619283063,194,809,278,472,632797
1464,3000,1,4,0.5,2950.516129032258,0.038318912237330034,31,809,31,62,91466
1464,2700,1,5,0.8586956521739131,2323.6708860759495,0.09765142150803462,13,809,79,92,183570
1464,3500,1,6,0.0,0.0,0.0,3,809,0,3,0
1465,800,2,1,0.9808586568616848,668.6700110253583,0.9564483813139302,177,9483,9070,9247,6064837
1465,1000,2,2,0.7446808510638298,1845.540313111546,0.5388590108615418,1752,9483,5110,6862,9430711
1465,1700,2,3,0.33171011171584075,3654.940414507772,0.12211325529895603,2333,9483,1158,3491,4232421
1465,2100,2,4,0.20772946859903382,3270.8527131782944,0.013603290098070231,492,9483,129,621,421940
1465,2300,2,5,0.1839080459770115,2633.125,0.00168722977960561,71,9483,16,87,42130
1465,3000,2,6,0.125,5438.0,0.00010545186122535063,7,9483,1,8,5438
1458,1600,1,1,0.9697386519944979,865.5063829787234,0.9618008185538881,22,733,705,727,610182
1458,2000,1,2,0.8704,2209.797794117647,0.7421555252387448,81,733,544,625,1202130
1458,2700,1,3,0.6935483870967742,3070.1162790697676,0.11732605729877217,38,733,86,124,264030
1458,3100,1,4,0.3220338983050847,2540.0526315789475,0.02592087312414734,40,733,19,59,48261
1458,3100,1,5,0.64,3151.5,0.021828103683492497,9,733,16,25,50424
1458,3500,1,6,0.0,0.0,0.0,2,733,0,2,0
1459,800,2,1,0.8409907120743034,1384.0547783831541,0.8026238033329394,1284,8461,6791,8075,9399116
1459,1300,2,2,0.6389037195230468,2877.4715877437325,0.42429972816451955,2029,8461,3590,5619,10330123
1459,1600,2,3,0.43926964805504104,2237.8144578313254,0.1961943032738447,2119,8461,1660,3779,3714772
1459,2000,2,4,0.38247011952191234,2533.8333333333335,0.011346176574872946,155,8461,96,251,243248
1459,2700,2,5,0.2727272727272727,3306.0,0.00035456801796477955,8,8461,3,11,9918
1459,3100,2,6,0.0,0.0,0.0,6,8461,0,6,0
1463,1100,2,1,0.6304500703234881,1619.9940044617958,0.6035005048805117,4204,11884,7172,11376,11618597
1463,1400,2,2,0.6375766871165645,2065.150589367332,0.3497980477953551,2363,11884,4157,6520,8584831
1463,1800,2,3,0.6692947875602278,2635.157722513089,0.12857623695725345,755,11884,1528,2283,4026521
1463,1900,2,4,0.6011635423400129,2380.6193548387096,0.07825647929989903,617,11884,930,1547,2213976
1463,2400,2,5,0.47398843930635837,2526.25,0.013800067317401549,182,11884,164,346,414305
1463,3100,2,6,0.06,2988.3333333333335,0.0002524402558061259,47,11884,3,50,8965
1462,800,3,1,0.9976019184652278,1111.81225132626,0.9487260144699591,29,12716,12064,12093,13412903
1462,800,3,2,0.8857394194115922,1329.2984992275435,0.7126454860018874,1169,12716,9062,10231,12046103
1462,900,3,3,0.8599506071208067,1659.357185592916,0.6572035231204781,1361,12716,8357,9718,13867248
1462,1400,3,4,0.6916111850865513,1911.2237196765498,0.20423089021704938,1158,12716,2597,3755,4963448
1462,1500,3,5,0.6443402545210984,1977.1127858627858,0.1513054419628814,1062,12716,1924,2986,3803965
1462,1700,3,6,0.6903052064631957,1476.1833550065019,0.06047499213589179,345,12716,769,1114,1135185
1462,1800,3,7,0.5863539445628998,1802.9854545454546,0.02162629757785467,194,12716,275,469,495821
1460,-1,4,1,1.0,412963.9294117647,0.783410138248848,0,217,170,170,70203868
1461,800,2,1,0.9724473257698542,868.2635555555555,0.9307135470527405,255,9670,9000,9255,7814372
1461,1400,2,2,0.6686967113276492,2113.495706479313,0.3974146845915202,1904,9670,3843,5747,8122164
1461,1500,2,3,0.8148701104807405,1923.1337486258703,0.28221302998965875,620,9670,2729,3349,5248232
1461,1600,2,4,0.8584221748400853,2054.0347739692,0.20816959669079627,332,9670,2013,2345,4134772
1461,2200,2,5,0.26097867001254704,2935.826923076923,0.021509824198552224,589,9670,208,797,610652
1461,2700,2,6,0.02702702702702703,4638.6,0.000517063081695967,180,9670,5,185,23193
1450,800,0,1,0.9418640418332821,848.2454822556064,0.9164006384676776,567,10024,9186,9753,7791983
1450,1000,0,2,0.880766223612197,1971.3405829264684,0.6742817238627294,915,10024,6759,7674,13324291
1450,2100,0,3,0.5159025196199918,2412.4907926341075,0.12460095770151636,1172,10024,1249,2421,3013201
1450,2300,0,4,0.825,1261.103386809269,0.055965682362330404,119,10024,561,680,707479
1450,1800,0,5,0.674835405998537,4496.370189701897,0.1840582601755786,889,10024,1845,2734,8295803
1450,2700,0,6,0.5862068965517241,2789.6470588235293,0.011871508379888268,84,10024,119,203,331968
1450,2400,0,7,0.7137546468401487,3198.2942708333335,0.03830806065442937,154,10024,384,538,1228145
1450,3500,0,8,0.4166666666666667,2868.0,0.0004988028731045491,7,10024,5,12,14340
1450,2900,0,9,0.9117647058823529,2693.6612903225805,0.006185155626496409,6,10024,62,68,167007
1450,3300,0,10,0.8888888888888888,3876.5,0.0007980845969672786,1,10024,8,9,31012
1453,800,2,1,0.9912929500983054,1008.5977521722705,0.975313190862196,93,10856,10588,10681,10679033
1453,1400,2,2,0.8539195161665504,2701.152546989921,0.33815401621223284,628,10856,3671,4299,9915931
1453,1700,2,3,0.8163174320107,2946.7454942654285,0.16866249078850407,412,10856,1831,2243,5395491
1453,1900,2,4,0.8027961736571008,2567.633363886343,0.10049742078113486,268,10856,1091,1359,2801288
1453,2300,2,5,0.4777777777777778,2574.2151162790697,0.015843773028739867,188,10856,172,360,442765
1453,2700,2,6,0.19642857142857142,2432.181818181818,0.0010132645541635961,45,10856,11,56,26754
1455,800,2,1,0.9808187549951158,760.9031235853328,0.9360169491525424,216,11800,11045,11261,8404175
1455,1200,2,2,0.7320939101418186,1838.9383037603777,0.520593220338983,2248,11800,6143,8391,11296598
1455,1100,2,3,0.871418164157358,1912.5610979517905,0.6082203389830508,1059,11800,7177,8236,13726451
1455,1600,2,4,0.6506634499396864,2221.0522803114573,0.2285593220338983,1448,11800,2697,4145,5990178
1455,2400,2,5,0.25391849529780564,2670.783950617284,0.013728813559322034,476,11800,162,638,432667
1455,2800,2,6,0.5714285714285714,3610.65,0.001694915254237288,15,11800,20,35,72213
1455,2900,2,7,0.22580645161290322,4160.285714285715,0.0005932203389830508,24,11800,7,31,29122
1415,800,4,1,0.9401767505098573,1187.474331164136,0.8998048145738452,88,1537,1383,1471,1642277
1415,1100,4,2,0.6411657559198543,1709.143465909091,0.45803513337670787,394,1537,704,1098,1203237
1415,1400,4,3,0.6242331288343558,2102.916461916462,0.2648015614834092,245,1537,407,652,855887
1415,2000,4,4,0.2396694214876033,2612.2241379310344,0.03773584905660377,184,1537,58,242,151509
1415,2200,4,5,0.2318840579710145,1970.8125,0.01040988939492518,53,1537,16,69,31533
1415,2900,4,6,0.0,0.0,0.0,23,1537,0,23,0
1456,1400,1,1,0.9493521790341578,967.9801488833747,0.9437939110070258,43,854,806,849,780192
1456,2000,1,2,0.5905118601747815,1859.1268498942918,0.5538641686182669,328,854,473,801,879367
1456,2200,1,3,0.7706422018348624,2775.8690476190477,0.4918032786885246,125,854,420,545,1165865
1456,2900,1,4,0.35135135135135137,3404.1153846153848,0.03044496487119438,48,854,26,74,88507
1456,3500,1,5,0.25,4212.0,0.00234192037470726,6,854,2,8,8424
1457,800,2,1,0.9523577235772358,985.2480792214444,0.9254226576078369,293,6329,5857,6150,5770598
1457,1100,2,2,0.7165132444110464,1565.6313581541688,0.6026228472112498,1509,6329,3814,5323,5971318
1457,1400,2,3,0.68768,2166.624476500698,0.3395481118660136,976,6329,2149,3125,4656076
1457,2000,2,4,0.18812644564379338,2674.065573770492,0.03855269394849107,1053,6329,244,1297,652472
1457,2200,2,5,0.3917525773195876,3174.842105263158,0.012008216147890662,118,6329,76,194,241288
1454,800,3,1,0.9883564711150918,907.3062226249812,0.9322069693769799,156,14205,13242,13398,12014549
1454,800,3,2,0.8443352258283197,1063.3523685266962,0.7014431538190777,1837,14205,9964,11801,10595243
1454,1200,3,3,0.7458286287793251,1992.0159798149705,0.418514607532559,2026,14205,5945,7971,11842535
1454,1300,3,4,0.7862989323843417,2005.4770310024892,0.31108764519535376,1201,14205,4419,5620,8862203
1454,2000,3,5,0.34596375617792424,3032.714285714286,0.014783526927138331,397,14205,210,607,636870
1454,2100,3,6,0.3713527851458886,3221.15,0.009855684618092221,237,14205,140,377,450961
1451,800,2,1,0.8697301111307109,1281.819997971808,0.8464377682403433,1477,11650,9861,11338,12640027
1451,900,2,2,0.8912400455062571,1617.0388052080673,0.6724463519313305,956,11650,7834,8790,12667882
1451,1400,2,3,0.661204899040053,2089.0357947434295,0.34291845493562234,2047,11650,3995,6042,8345698
1451,1700,2,4,0.7238186462324393,2620.014556682841,0.19459227467811158,865,11650,2267,3132,5939573
1451,2000,2,5,0.6762820512820513,2905.5086887835705,0.05433476394849785,303,11650,633,936,1839187
1451,2300,2,6,0.5077881619937694,1039.5092024539877,0.013991416309012876,158,11650,163,321,169440
1451,2700,2,7,0.24489795918367346,2557.0833333333335,0.0010300429184549357,37,11650,12,49,30685
1452,800,2,1,0.9645957280795865,1129.8575328614763,0.914724380318165,363,10812,9890,10253,11174291
1452,1400,2,2,0.5430016863406408,1881.7258610954264,0.32759896411394746,2981,10812,3542,6523,6665073
1452,800,2,3,0.9185920967393651,1345.459332393042,0.7869034406215316,754,10812,8508,9262,11447168
1452,1600,2,4,0.9508589692369157,2196.3386554621848,0.22012578616352202,123,10812,2380,2503,5227286
1452,2500,2,5,0.38461538461538464,3188.2206896551725,0.0134110247872734,232,10812,145,377,462292
1452,2900,2,6,0.3137254901960784,3763.1875,0.0014798372179060304,35,10812,16,51,60211
1452,2700,2,7,0.17857142857142858,3519.6,0.0004624491305956345,23,10812,5,28,17598
1439,1500,1,1,0.9889624724061811,1717.580357142857,0.9686486486486486,10,925,896,906,1538952
1439,1900,1,2,0.8700114025085519,1554.2516382699869,0.8248648648648649,114,925,763,877,1185894
1439,2600,1,3,0.30268199233716475,3258.3670886075947,0.17081081081081081,364,925,158,522,514822
1439,2600,1,4,0.6512605042016807,3679.2193548387095,0.16756756756756758,83,925,155,238,570279
1439,3100,1,5,0.9629629629629629,2710.769230769231,0.02810810810810811,1,925,26,27,70480
1439,3500,1,6,0.5714285714285714,2764.75,0.004324324324324324,3,925,4,7,11059
1440,800,2,1,0.9650589064545363,1114.9113105175293,0.9340220251437482,347,10261,9584,9931,10685310
1440,900,2,2,0.8719768980868728,1972.584379743342,0.7062664457655199,1064,10261,7247,8311,14295319
1440,1500,2,3,0.8995041322314049,3576.561190738699,0.2651788324724686,304,10261,2721,3025,9731823
1440,1900,2,4,0.3517169614984391,2067.963017751479,0.06588051846798558,1246,10261,676,1922,1397943
1440,2600,2,5,0.07792207792207792,3678.3333333333335,0.0005847383295975051,71,10261,6,77,22070
1440,2600,2,6,0.038461538461538464,3736.3076923076924,0.001266933047461261,325,10261,13,338,48572
1446,1300,1,1,0.994475138121547,701.2955555555556,0.9911894273127754,5,908,900,905,631166
1446,1800,1,2,0.9533492822966507,1505.5319949811794,0.8777533039647577,39,908,797,836,1199909
1446,2100,1,3,0.7662007623888183,2625.8474295190713,0.6640969162995595,184,908,603,787,1583386
1446,2600,1,4,0.5158730158730159,3504.1769230769232,0.14317180616740088,122,908,130,252,455543
1446,3000,1,5,0.49206349206349204,2189.2903225806454,0.034140969162995596,32,908,31,63,67868
1446,3500,1,6,0.05555555555555555,2925.0,0.0011013215859030838,17,908,1,18,2925
1446,3200,1,7,0.64,3370.0,0.01762114537444934,9,908,16,25,53920
1447,800,2,1,0.9752400202122284,1284.7975820379966,0.8586682485540561,147,6743,5790,5937,7438978
1447,1000,2,2,0.8651418115279048,1528.4445854483924,0.701171585347768,737,6743,4728,5465,7226486
1447,1300,2,3,0.7140102827763496,2298.150315031503,0.49429037520391517,1335,6743,3333,4668,7659735
1447,1800,2,4,0.5459098497495827,2876.460244648318,0.09698947056206436,544,6743,654,1198,1881205
1447,2100,2,5,0.2776349614395887,3575.6944444444443,0.01601660981758861,281,6743,108,389,386175
1447,2600,2,6,0.021897810218978103,2696.0,0.0004449058282663503,134,6743,3,137,8088
1447,3000,2,7,0.0,0.0,0.0,29,6743,0,29,0
1438,800,2,1,0.9815147353966409,651.1244080929832,0.9518541282524073,175,9762,9292,9467,6050248
1438,1000,2,2,0.8084024618678084,1345.7393247269117,0.6189305470190535,1432,9762,6042,7474,8130957
1438,2000,2,3,0.27476737821565406,2190.838645418327,0.10284777709485761,2650,9762,1004,3654,2199602
1438,2200,2,4,0.5702970297029702,3319.4583333333335,0.02950215119852489,217,9762,288,505,956004
1438,2500,2,5,0.25333333333333335,2685.7894736842104,0.001946322474902684,56,9762,19,75,51030
1438,3000,2,6,0.25,2052.0,0.0001024380249948781,3,9762,1,4,2052
1431,800,4,1,0.9804469273743017,2551.843304843305,0.7420718816067653,14,946,702,716,1791394
1431,1400,4,2,0.9128787878787878,1230.3734439834025,0.5095137420718816,46,946,482,528,593040
1431,1600,4,3,0.9873737373737373,1176.5217391304348,0.41331923890063427,5,946,391,396,460020
1431,1500,4,4,0.8506944444444444,1829.3020408163266,0.25898520084566595,43,946,245,288,448179
1431,2000,4,5,0.7423312883435583,1859.4297520661157,0.12790697674418605,42,946,121,163,224991
1431,2100,4,6,0.9032258064516129,2017.4642857142858,0.08879492600422834,9,946,84,93,169467
1431,2100,4,7,0.8311688311688312,1655.015625,0.06765327695560254,13,946,64,77,105921
1431,2600,4,8,0.7419354838709677,1977.5652173913043,0.024312896405919663,8,946,23,31,45484
1431,2900,4,9,0.6363636363636364,2768.4285714285716,0.007399577167019027,4,946,7,11,19379
1431,3400,4,10,0.5,2943.5,0.0021141649048625794,2,946,2,4,5887
1432,-1,4,1,0.9959623149394348,281151.00810810813,0.4808317089018843,3,1539,740,743,208051746
1432,-1,4,2,0.9904912836767037,13934.664,0.4061078622482131,6,1539,625,631,8709165
1432,-1,4,3,0.9648148148148148,11013.725527831095,0.33853151397011044,19,1539,521,540,5738151
1432,-1,4,4,0.9922680412371134,12820.025974025973,0.25016244314489927,3,1539,385,388,4935710
1432,-1,4,5,0.673469387755102,34674.843434343435,0.1286549707602339,96,1539,198,294,6865619
1432,-1,4,6,0.943502824858757,15594.982035928144,0.10851202079272254,10,1539,167,177,2604362
1442,1800,1,1,0.8572984749455338,1469.0343074968234,0.8462365591397849,131,930,787,918,1156130
1442,1800,1,2,0.9792176039119804,1780.852684144819,0.8612903225806452,17,930,801,818,1426463
1442,2400,1,3,0.5187165775401069,3038.082474226804,0.31290322580645163,270,930,291,561,884082
1442,2800,1,4,0.3146067415730337,2355.4285714285716,0.060215053763440864,122,930,56,178,131904
1442,3000,1,5,0.7333333333333333,2089.590909090909,0.023655913978494623,8,930,22,30,45971
1442,3400,1,6,0.0,0.0,0.0,0,930,0,0,0
1443,800,2,1,0.8970681558573423,1398.7308998302208,0.8369449378330373,811,8445,7068,7879,9886230
1443,1300,2,2,0.6784597663320717,1933.5733689061362,0.4882178804026051,1954,8445,4123,6077,7972123
1443,1400,2,3,0.7924528301886793,1701.6340388007054,0.402841918294849,891,8445,3402,4293,5788959
1443,1800,2,4,0.3098227474150665,2354.404052443385,0.09934872705743043,1869,8445,839,2708,1975345
1443,2400,2,5,0.509090909090909,3094.714285714286,0.006631142687981054,54,8445,56,110,173304
1443,1800,2,6,0.9041666666666667,2254.1428571428573,0.025695677915926585,23,8445,217,240,489149
1441,1800,4,1,1.0,1260.71875,0.8888888888888888,0,36,32,32,40343
1441,2400,4,2,0.8125,2364.769230769231,0.7222222222222222,6,36,26,32,61484
1441,2800,4,3,0.6785714285714286,2610.315789473684,0.5277777777777778,9,36,19,28,49596
1441,3000,4,4,0.8666666666666667,2304.769230769231,0.3611111111111111,2,36,13,15,29962
1441,3400,4,5,0.6666666666666666,3446.0,0.05555555555555555,1,36,2,3,6892
1441,-1,4,6,0.0,0.0,0.0,0,36,0,0,0
1444,1500,1,1,0.9552071668533034,1152.4103165298945,0.9520089285714286,40,896,853,893,983006
1444,1900,1,2,0.941747572815534,1929.2076583210603,0.7578125,42,896,679,721,1309932
1444,2500,1,3,0.35251798561151076,3139.265306122449,0.1640625,270,896,147,417,461472
1444,2900,1,4,0.4888888888888889,3378.2272727272725,0.049107142857142856,46,896,44,90,148642
1444,3500,1,5,0.0,0.0,0.0,15,896,0,15,0
1445,800,2,1,0.9538762214983714,849.9579292446388,0.9107987061458074,354,8038,7321,7675,6222542
1445,900,2,2,0.9335949290673106,1462.6595538312317,0.7695944264742474,440,8038,6186,6626,9048012
1445,1500,2,3,0.327683615819209,2721.4759665621737,0.23811893505847226,3927,8038,1914,5841,5208905
1445,1900,2,4,0.8078484438430311,2558.9061976549415,0.07427220701667081,142,8038,597,739,1527667
1445,2500,2,5,0.0847457627118644,3190.8,0.0006220452848967405,54,8038,5,59,15954
1437,800,2,1,0.8432045499117474,1315.1319920921037,0.7824385805277525,1599,10990,8599,10198,11308820
1437,1200,2,2,0.682920792079208,1825.8278361725263,0.5020928116469517,2562,10990,5518,8080,10074918
1437,1800,2,3,0.4870830198143968,1802.6967044284243,0.17670609645131938,2045,10990,1942,3987,3500837
1437,1600,2,4,0.6411920211487623,2351.119190404798,0.24276615104640584,1493,10990,2668,4161,6272786
1437,2200,2,5,0.6109324758842444,2512.915789473684,0.034576888080072796,242,10990,380,622,954908
1437,2600,2,6,0.8793103448275862,2336.4901960784314,0.004640582347588717,7,10990,51,58,119161
1437,2600,2,7,0.4,2531.1428571428573,0.003821656050955414,63,10990,42,105,106308
1413,800,4,1,0.8738880167451596,1407.7874251497005,0.7789179104477612,241,2144,1670,1911,2351005
1413,1100,4,2,0.7275985663082437,1764.8305418719212,0.47341417910447764,380,2144,1015,1395,1791303
1413,1900,4,3,0.2781954887218045,2236.427927927928,0.10354477611940298,576,2144,222,798,496487
1413,1700,4,4,0.5635792778649922,2657.899721448468,0.16744402985074627,278,2144,359,637,954186
1413,2100,4,5,0.8117647058823529,2574.985507246377,0.032182835820895525,16,2144,69,85,177674
1413,2800,4,6,0.75,2525.3333333333335,0.0013992537313432835,1,2144,3,4,7576
1434,1900,1,1,0.8456284153005464,1597.2229402261712,0.8177014531043593,113,757,619,732,988681
1434,1700,1,2,0.907103825136612,1675.230421686747,0.8771466314398944,68,757,664,732,1112353
1434,2100,1,3,0.927734375,2117.9305263157894,0.6274768824306473,37,757,475,512,1006017
1434,2800,1,4,0.5865384615384616,2786.7377049180327,0.08058124174372523,43,757,61,104,169991
1434,3500,1,5,0.2727272727272727,4603.0,0.003963011889035667,8,757,3,11,13809
1435,800,2,1,0.9306882591093117,1081.2009744214372,0.8904555314533622,428,6454,5747,6175,6213662
1435,1100,2,2,0.7953454008127078,1882.0863910822109,0.6671831422373722,1108,6454,4306,5414,8104264
1435,1900,2,3,0.1998546511627907,2835.190909090909,0.08521846916640843,2202,6454,550,2752,1559355
1435,1700,2,4,0.5402390438247012,3024.631268436578,0.10505113108149984,577,6454,678,1255,2050700
1435,2100,2,5,0.8505747126436781,2362.445945945946,0.011465757669662225,13,6454,74,87,174821
1436,800,2,1,0.930917546749346,1007.8349292256453,0.8934350009298866,713,10754,9608,10321,9683278
1436,900,2,2,0.8864784205693297,1816.7148776382235,0.7181513855309652,989,10754,7723,8712,14030489
1436,1500,2,3,0.5198850023957834,2647.229493087558,0.20178538218337363,2004,10754,2170,4174,5744488
