contest_id,q_rating,contest_type,question_no,accuracy,avg_solving_time,sub_ratio,tried_but_cannot_solved,total_participant,total_correct_sub_for_each_q,total_sub_for_each_q,total_time_to_sove_q
1156,1400,2,1,0.5525358442114273,2624.450426026336,0.5096723253059613,2091,5066,2582,4673,6776331
1156,1800,2,2,0.5734784760019792,2310.8283002588437,0.2287801026450849,862,5066,1159,2021,2678250
1156,2000,2,3,0.23830645161290323,1771.9864636209813,0.11666008685353337,1889,5066,591,2480,1047244
1156,2200,2,4,0.6554054054054054,2251.757731958763,0.03829451243584682,102,5066,194,296,436841
1156,2200,2,5,0.6218487394957983,2034.3716216216217,0.029214370311883144,90,5066,148,238,301087
1156,2300,2,6,0.8831168831168831,1729.8823529411766,0.013422818791946308,9,5066,68,77,117632
1156,2700,2,7,0.18181818181818182,3352.0,0.00039478878799842083,9,5066,2,11,6704
1160,-1,4,1,1.0,640232.9627329193,0.9096045197740112,0,177,161,161,103077507
1149,1200,1,1,0.9838235294117647,669.2451420029895,0.9795021961932651,11,683,669,680,447725
1149,2200,1,2,0.7412280701754386,3130.53550295858,0.49487554904831627,118,683,338,456,1058121
1149,2700,1,3,0.8472222222222222,3308.2295081967213,0.08931185944363104,11,683,61,72,201802
1149,3000,1,4,0.328125,3309.904761904762,0.03074670571010249,43,683,21,64,69508
1149,3200,1,5,1.0,2222.1428571428573,0.010248901903367497,0,683,7,7,15555
1150,800,2,1,0.9159464131374244,973.4029252182119,0.8973327688399662,389,4724,4239,4628,4126255
1150,900,2,2,0.8666194523135033,1256.9185508035957,0.7770956816257409,565,4724,3671,4236,4614148
1150,1200,2,3,0.8299595141700404,1845.1082926829267,0.6509314140558848,630,4724,3075,3705,5673708
1150,2200,2,4,0.078125,3848.3,0.006350550381033023,354,4724,30,384,115449
1150,2700,2,5,0.05555555555555555,3884.0,0.00021168501270110075,17,4724,1,18,3884
1157,1100,3,1,0.7715487035739313,1656.3475628216772,0.6894176581089543,978,4791,3303,4281,5470916
1157,1300,3,2,0.6297134238310709,1709.3229540918164,0.5228553537883531,1473,4791,2505,3978,4281854
1157,1300,3,3,0.7673483070734161,1888.17125382263,0.4777708202880401,694,4791,2289,2983,4322024
1157,1700,3,4,0.3891509433962264,1620.219696969697,0.13775829680651222,1036,4791,660,1696,1069345
1157,1900,3,5,0.37130801687763715,2160.840909090909,0.01836777290753496,149,4791,88,237,190154
1157,1700,3,6,0.5413758723828515,2009.1860036832413,0.11333750782717596,460,4791,543,1003,1090988
