contest_id,q_rating,contest_type,question_no,accuracy,avg_solving_time,sub_ratio,tried_but_cannot_solved,total_participant,total_correct_sub_for_each_q,total_sub_for_each_q,total_time_to_sove_q
1046,2200,2,1,0.1108695652173913,4838.725490196079,0.045576407506702415,409,1119,51,460,246775
1046,2300,2,2,0.43902439024390244,3784.0555555555557,0.0160857908847185,23,1119,18,41,68113
1046,1400,2,3,0.6724738675958188,4037.9343696027636,0.517426273458445,282,1119,579,861,2337964
1046,2200,2,4,0.75,2372.6666666666665,0.002680965147453083,1,1119,3,4,7118
1046,3200,2,5,0.0,0.0,0.0,0,1119,0,0,0
1046,1400,2,6,0.8045649072753209,3121.648936170213,0.5040214477211796,137,1119,564,701,1760610
1046,2400,2,7,0.26666666666666666,10035.75,0.0035746201966041107,11,1119,4,15,40143
1046,1600,2,8,0.7032520325203252,3097.1676300578033,0.3092046470062556,146,1119,346,492,1071620
1046,2300,2,9,0.4520547945205479,5379.545454545455,0.029490616621983913,40,1119,33,73,177525
1046,2400,2,10,0.1111111111111111,4518.0,0.0008936550491510277,8,1119,1,9,4518
1034,1800,1,1,0.7213438735177866,1587.5698630136985,0.7101167315175098,141,514,365,506,579463
1034,2200,1,2,0.5679287305122495,3259.964705882353,0.4961089494163424,194,514,255,449,831291
1034,2700,1,3,0.4482758620689655,2645.5897435897436,0.07587548638132295,48,514,39,87,103178
1034,3500,1,4,0.5,3917.0,0.0019455252918287938,1,514,1,2,3917
1034,3200,1,5,0.21428571428571427,2930.6666666666665,0.005836575875486381,11,514,3,14,8792
1047,800,2,1,0.9197311190193752,890.6951848667239,0.8980694980694981,406,5180,4652,5058,4143514
1047,900,2,2,0.9313089005235602,920.6291882167753,0.8584942084942085,328,5180,4447,4775,4094038
1047,1800,2,3,0.22439191503939707,3009.7618320610686,0.12644787644787644,2264,5180,655,2919,1971394
1047,2200,2,4,0.15947467166979362,4100.9,0.032818532818532815,896,5180,170,1066,697153
1047,2700,2,5,0.0,0.0,0.0,6,5180,0,6,0
1052,3100,4,1,1.0,868524.8932038835,1.0,0,103,103,103,89458064
1051,1200,2,1,0.8587881822734101,1607.5419825072886,0.7324364723467862,564,4683,3430,3994,5513869
1051,1000,2,2,0.9654576856649395,1197.2918476871964,0.8355754857997011,140,4683,3913,4053,4685003
1051,1500,2,3,0.6033057851239669,1756.9885844748858,0.4676489429852659,1440,4683,2190,3630,3847805
1051,1700,2,4,0.9132260321903429,1979.5563218390805,0.2786675208199872,124,4683,1305,1429,2583321
1051,2600,2,5,0.21019108280254778,3272.030303030303,0.007046764894298526,124,4683,33,157,107977
1051,2400,2,6,0.39591836734693875,2907.092783505155,0.020713218022635062,148,4683,97,245,281988
1051,2900,2,7,0.14285714285714285,3400.0,0.00021353833013025838,6,4683,1,7,3400
1042,1100,2,1,0.7324324324324324,1187.9824723247232,0.7155115511551156,792,3030,2168,2960,2575546
1042,1200,2,2,0.8792,1749.3161965423112,0.7254125412541255,302,3030,2198,2500,3844997
1042,1700,2,3,0.5531520395550061,2562.6592178770948,0.2953795379537954,723,3030,895,1618,2293580
1042,1800,2,4,0.7090909090909091,2180.4330484330485,0.2316831683168317,288,3030,702,990,1530664
1042,2300,2,5,0.7815126050420168,2228.989247311828,0.030693069306930693,26,3030,93,119,207296
1042,2400,2,6,0.4782608695652174,2286.909090909091,0.014521452145214522,48,3030,44,92,100624
1041,800,2,1,0.9600895947872123,763.0477200424178,0.9473578460920233,196,4977,4715,4911,3597770
1041,1000,2,2,0.9138602520045819,979.8831787415393,0.801486839461523,376,4977,3989,4365,3908754
1041,1600,2,3,0.6760610079575596,2166.9024031387935,0.40968454892505524,977,4977,2039,3016,4418314
1041,1700,2,4,0.8051807879114948,2218.857908847185,0.2997789833232871,361,4977,1492,1853,3310536
1041,1900,2,5,0.7575757575757576,2106.69,0.12055455093429777,192,4977,600,792,1264014
1041,2500,2,6,0.22926829268292684,2437.6382978723404,0.009443439823186659,158,4977,47,205,114569
1036,1000,2,1,0.8767301038062284,1185.246916625555,0.8470539072294191,570,4786,4054,4624,4804991
1036,1600,2,2,0.6766721044045677,2358.916104146577,0.4333472628499791,991,4786,2074,3065,4892392
1036,1900,2,3,0.8011599005799502,2085.4374353671146,0.20204763894692854,240,4786,967,1207,2016618
1036,1600,2,4,0.7204382319607102,2167.2385946512845,0.39845382365231924,740,4786,1907,2647,4132924
1036,2400,2,5,0.43609022556390975,2565.103448275862,0.02423735896364396,150,4786,116,266,297552
1036,2400,2,6,0.4146341463414634,2420.5098039215686,0.02131216046803176,144,4786,102,246,246892
1036,2700,2,7,0.20408163265306123,2338.1,0.002089427496865859,39,4786,10,49,23381
1038,800,2,1,0.9592166363819907,869.6693327720479,0.9282923016803439,202,5118,4751,4953,4131799
1038,1100,2,2,0.9030129755883,1400.6544081831466,0.8022665103556077,441,5118,4106,4547,5751087
1038,1300,2,3,0.8545891141942369,1656.168904152357,0.625830402500977,545,5118,3203,3748,5304709
1038,1800,2,4,0.5618556701030928,2498.232693911593,0.2342711996873779,935,5118,1199,2134,2995381
1038,2400,2,5,0.32269503546099293,3239.956043956044,0.017780382962094568,191,5118,91,282,294836
1038,2900,2,6,0.2857142857142857,2603.75,0.0007815552950371239,10,5118,4,14,10415
1039,2300,1,1,0.6,2708.1264367816093,0.47282608695652173,116,368,174,290,471214
1039,2100,1,2,0.6793650793650794,2554.2943925233644,0.5815217391304348,101,368,214,315,546619
1039,2200,1,3,0.7773109243697479,2785.2648648648646,0.5027173913043478,53,368,185,238,515274
1039,2800,1,4,0.7317073170731707,2164.9666666666667,0.08152173913043478,11,368,30,41,64949
1039,3400,1,5,0.0,0.0,0.0,2,368,0,2,0
1040,1000,2,1,0.8003250522405386,1719.9213809109372,0.7859097127222983,860,4386,3447,4307,5928569
1040,1300,2,2,0.7528597230583985,2598.001599360256,0.5702234382124943,821,4386,2501,3322,6497602
