contest_id,q_rating,contest_type,question_no,accuracy,avg_solving_time,sub_ratio,tried_but_cannot_solved,total_participant,total_correct_sub_for_each_q,total_sub_for_each_q,total_time_to_sove_q
1097,800,4,1,0.9868731950643214,762.0337855812716,0.9685648028858541,100,7762,7518,7618,5728970
1097,1200,4,2,0.7600886917960089,1210.0991831971996,0.6624581293481061,1623,7762,5142,6765,6222330
1097,1400,4,3,0.7070013728181996,2353.4471567267683,0.46444215408399897,1494,7762,3605,5099,8484177
1097,2200,4,4,0.48440065681444994,3553.149152542373,0.0760113372842051,628,7762,590,1218,2096358
1097,3400,4,5,0.05521472392638037,3775.6666666666665,0.0011594949755217728,154,7762,9,163,33981
1097,2500,4,6,0.5514705882352942,3870.88,0.02898737438804432,183,7762,225,408,870948
1097,3000,4,7,0.6904761904761905,4303.068965517241,0.0037361504766812675,13,7762,29,42,124789
1097,3400,4,8,0.5,3360.6666666666665,0.00038649832517392423,3,7762,3,6,10082
1091,800,4,1,0.9228249475890985,835.8331676842255,0.9133705096615224,589,7711,7043,7632,5886773
1091,1200,4,2,0.8568705321683876,1311.06822395254,0.6995201659966281,901,7711,5394,6295,7071902
1091,1400,4,3,0.834726443768997,2138.904415111516,0.5698353002204642,870,7711,4394,5264,9398346
1091,1700,4,4,0.9424920127795527,2680.00527306968,0.34431331863571524,162,7711,2655,2817,7115414
1091,2400,4,5,0.46994535519125685,4221.162790697675,0.03345869537025029,291,7711,258,549,1089060
1091,2600,4,6,0.4094955489614243,3664.68115942029,0.017896511477110622,199,7711,138,337,505726
1091,3200,4,7,0.47058823529411764,3933.0,0.0020749578524186228,18,7711,16,34,62928
1091,3200,4,8,0.6,3521.0,0.0023343275839709508,12,7711,18,30,63378
1096,800,2,1,0.95695067264574,718.0116213683224,0.9335083114610674,240,5715,5335,5575,3830592
1096,1300,2,2,0.7712646545273135,1934.9333764553687,0.5410323709536308,917,5715,3092,4009,5982814
1096,1600,2,3,0.7630459992269037,2298.7370820668693,0.34540682414698165,613,5715,1974,2587,4537707
1096,1800,2,4,0.5532047293092719,1826.8605174353206,0.15555555555555556,718,5715,889,1607,1624079
1096,2500,2,5,0.7333333333333333,2872.181818181818,0.003849518810148731,8,5715,22,30,63188
1096,2300,2,6,0.65748031496063,2618.317365269461,0.02922134733158355,87,5715,167,254,437259
1096,2400,2,7,0.6272189349112426,1878.5188679245282,0.018547681539807525,63,5715,106,169,199123
1095,800,3,1,0.9723736822973464,1103.9796261682243,0.9233690024162927,152,5794,5350,5502,5906291
1095,900,3,2,0.818249813014211,869.8967093235832,0.7552640662754574,972,5794,4376,5348,3806668
1095,1400,3,3,0.692875599852344,2397.951518380394,0.3239558163617535,832,5794,1877,2709,4500955
1095,1600,3,4,0.638728323699422,2378.561990950226,0.190714532274767,625,5794,1105,1730,2628311
1095,1900,3,5,0.37402190923317685,2251.3723849372386,0.04124956851915775,400,5794,239,639,538078
1095,1900,3,6,0.434375,2032.8489208633093,0.023990334829133587,181,5794,139,320,282566
1085,800,4,1,0.9413243922883487,1372.1976847729297,0.8712179984484096,70,1289,1123,1193,1540978
1085,1100,4,2,0.650355871886121,1645.8686730506156,0.5671062839410396,393,1289,731,1124,1203130
1085,1600,4,3,0.5511627906976744,2690.4767932489453,0.18386346004654772,193,1289,237,430,637643
1085,1700,4,4,0.9398907103825137,2240.8837209302324,0.13343677269200932,11,1289,172,183,385432
1085,2300,4,5,0.1,4370.5,0.0015515903801396431,18,1289,2,20,8741
1085,2500,4,6,0.0,0.0,0.0,4,1289,0,4,0
1085,2900,4,7,0.0,0.0,0.0,2,1289,0,2,0
1086,1600,1,1,0.9418604651162791,1031.5123456790122,0.9257142857142857,30,525,486,516,501315
1086,1700,1,2,0.9819639278557114,1125.4510204081632,0.9333333333333333,9,525,490,499,551471
1086,2300,1,3,0.5314136125654451,3317.35960591133,0.38666666666666666,179,525,203,382,673424
