contest_id,q_rating,contest_type,question_no,accuracy,avg_solving_time,sub_ratio,tried_but_cannot_solved,total_participant,total_correct_sub_for_each_q,total_sub_for_each_q,total_time_to_sove_q
711,800,2,1,0.9766622633201233,1127.713480613165,0.9513188934162556,106,4663,4436,4542,5002537
711,1400,2,2,0.43500738552437224,2059.6355404640635,0.378940596182715,2295,4663,1767,4062,3639376
711,1700,2,3,0.7175398633257403,2871.695238095238,0.2026592322539138,372,4663,945,1317,2713752
711,1900,2,4,0.6617886178861788,2595.945945945946,0.08728286510829938,208,4663,407,615,1056550
711,2300,2,5,0.36893203883495146,2482.4736842105262,0.008149260132961612,65,4663,38,103,94334
708,1200,1,1,0.9914821124361158,575.3986254295532,0.9881154499151104,5,589,582,587,334882
708,1900,1,2,0.6595744680851063,2635.8333333333335,0.631578947368421,192,589,372,564,980530
708,2300,1,3,0.6412698412698413,3117.410891089109,0.34295415959252973,113,589,202,315,629717
708,2900,1,4,0.3181818181818182,3020.785714285714,0.023769100169779286,30,589,14,44,42291
708,3100,1,5,0.625,3983.8,0.008488964346349746,3,589,5,8,19919
709,900,2,1,0.8932374100719425,1052.7068298969073,0.8746125669202592,371,3549,3104,3475,3267602
709,1500,2,2,0.46489405899459907,1905.698838248436,0.3153000845308538,1288,3549,1119,2407,2132477
709,1200,2,3,0.8087679516250945,1970.1364485981308,0.6029867568329107,506,3549,2140,2646,4216092
709,1900,2,4,0.2056451612903226,3393.281045751634,0.04311073541842773,591,3549,153,744,519172
709,2300,2,5,0.14634146341463414,3469.3333333333335,0.0016906170752324597,35,3549,6,41,20816
710,800,4,1,0.954484153742414,1183.730837160014,0.8924968474148802,135,3172,2831,2966,3351142
710,1400,4,2,0.5835987261146497,1444.9638472032743,0.4621689785624212,1046,3172,1466,2512,2118317
710,1500,4,3,0.8033033033033034,2506.4878504672897,0.3373266078184111,262,3172,1070,1332,2681942
710,2500,4,4,0.07718120805369127,2923.1304347826085,0.007250945775535939,275,3172,23,298,67232
710,2000,4,5,0.25894988066825775,2631.8294930875577,0.06841109709962169,621,3172,217,838,571107
710,2400,4,6,0.2926829268292683,4015.0,0.0037831021437578815,29,3172,12,41,48180
707,800,2,1,0.8575458392101551,1064.718280075188,0.8424386381631037,707,5052,4256,4963,4531441
707,1300,2,2,0.7178378378378378,1742.5753012048192,0.5257323832145685,1044,5052,2656,3700,4628280
707,1500,2,3,0.583868665239115,2420.1864303178486,0.3238321456848773,1166,5052,1636,2802,3959425
707,2200,2,4,0.18108974358974358,3210.433628318584,0.0223673792557403,511,5052,113,624,362779
707,2400,2,5,0.40384615384615385,3631.095238095238,0.004156769596199525,31,5052,21,52,76253
706,900,2,1,0.8083873957367933,1046.3144167383205,0.7739574090505768,827,4508,3489,4316,3650591
